id,category,url_or_visible_text,status,video_time,video_seconds,source_url,evidence,notes
U018,프로그램 사이트 목록,https://www.xn--p22b075bhybr0a.com,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 20. 한글 도메인: www.먹튀헬프.com.
U019,프로그램 사이트 목록,https://totoilbo.club,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 21.
U020,프로그램 사이트 목록,https://toragi.net,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 22.
U021,프로그램 사이트 목록,https://www.totohot.net,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 23.
U022,프로그램 사이트 목록,http://tobigtv.com,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 24.
U023,프로그램 사이트 목록,https://k-onplay2.com,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 25.
U024,프로그램 사이트 목록,http://suresc.org,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 26.
U025,프로그램 사이트 목록,https://bmania.net,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 28.
U026,프로그램 사이트 목록,https://toto-ok.com,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 29.
U027,프로그램 사이트 목록,https://topang2.net,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 30.
U028,프로그램 사이트 목록,https://noliteo.com,판독,00:00,0.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=0s,dense-start/dense-0001.png,화면 목록 No. 32.
U029,프로그램 사이트 목록,http://mt-of.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 33.
U030,프로그램 사이트 목록,https://www.muktstore.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 34. https://www.muktstore.com/ 표기도 관찰되어 같은 항목으로 통합.
U031,프로그램 사이트 목록,https://mtfriend.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 35.
U032,프로그램 사이트 목록,https://cpkorean.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 36.
U033,프로그램 사이트 목록,http://www.opland2.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 37.
U034,프로그램 사이트 목록,http://mtgallery.net,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 38.
U035,프로그램 사이트 목록,https://mt-kingdom.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 39.
U036,프로그램 사이트 목록,http://totocool01.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 40.
U037,프로그램 사이트 목록,https://juso58.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 41.
U038,프로그램 사이트 목록,http://toto365.site,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 42.
U039,프로그램 사이트 목록,https://xn--365-233mv64a.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 43. 한글 도메인: 도박365.com.
U040,프로그램 사이트 목록,https://totonam1.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 44.
U041,프로그램 사이트 목록,http://xn--o79ao42c.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 45. 한글 도메인: 게인.com. 페이지 공지의 게인.com 및 주소창의 한글 표기도 같은 도메인.
U042,프로그램 사이트 목록,https://game7hub.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 48.
U043,프로그램 사이트 목록,https://sup-1.xyz,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 49.
U044,프로그램 사이트 목록,https://www.toto-web1.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 51.
U045,프로그램 사이트 목록,http://kao-1.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 53.
U046,프로그램 사이트 목록,https://mt-show.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 54.
U047,프로그램 사이트 목록,http://xn--vg1b002a0jla.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 55. 한글 도메인: 토토뉴스.com.
U048,프로그램 사이트 목록,https://ranktong6.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 56.
U049,프로그램 사이트 목록,https://tt-wiki.com/,판독,00:02.167,2.167,https://www.youtube.com/watch?v=PQgA-d87kro&t=2s,dense-start/dense-0066.png,화면 목록 No. 58.
U050,프로그램 사이트 목록,http://tozaral.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 59.
U051,프로그램 사이트 목록,https://redcatoon369.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 60.
U052,프로그램 사이트 목록,https://bt-note.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 61.
U053,프로그램 사이트 목록,https://gambletour.com,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 62.
U054,프로그램 사이트 목록,http://tototv.xyz,판독,00:04.667,4.667,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0141.png,화면 목록 No. 63.
U055,프로그램 사이트 목록,http://linkbom.net,판독,00:04.500,4.5,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0136.png,화면 목록 No. 64.
U056,프로그램 사이트 목록,http://mtb007.com,판독,00:04.500,4.5,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0136.png,화면 목록 No. 65.
U057,프로그램 사이트 목록,https://ttattack.com,판독,00:04.500,4.5,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0136.png,화면 목록 No. 66.
U058,프로그램 사이트 목록,http://www.biz-shop.net,판독,00:04.500,4.5,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0136.png,화면 목록 No. 67.
U059,프로그램 사이트 목록,https://totowg.com,판독,00:04.500,4.5,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0136.png,화면 목록 No. 68.
U060,프로그램 사이트 목록,https://mail.toto1588.com,판독,00:04.500,4.5,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0136.png,화면 목록 No. 69.
U061,프로그램 사이트 목록,http://totoclickcasino.com,문자 재확인 필요,00:04.500,4.5,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0136.png,화면 목록 No. 70. 유력 판독값. 영상의 cl이 d처럼 붙어 보여 totodickcasino.com과 글자 구분을 확정하지 못함. 후보를 별도 주소로 중복 집계하지 않음.
U062,프로그램 사이트 목록,https://mtsimsa.com,판독,00:04.500,4.5,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0136.png,화면 목록 No. 71.
U063,프로그램 사이트 목록,https://xn--v06bn6fa78l.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 72. 한글 도메인: 토토총판.com.
U064,프로그램 사이트 목록,http://www.ttbk3.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 73.
U065,프로그램 사이트 목록,http://ggongmoa.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 74.
U066,프로그램 사이트 목록,http://xn--hs0bs66bnzh.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 75. 한글 도메인: 꽁투유.com.
U067,프로그램 사이트 목록,https://totositebet.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 76.
U068,프로그램 사이트 목록,https://woorislot1.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 78.
U069,프로그램 사이트 목록,https://mt-daily.net,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 79.
U070,프로그램 사이트 목록,http://xn--365-9j6nq6jn0s.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 80. 한글 도메인: 스코어365.com.
U071,프로그램 사이트 목록,http://toto48.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 81.
U072,프로그램 사이트 목록,https://mchart.kr,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 82.
U073,프로그램 사이트 목록,https://xn--910bs4ktoucof.net,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 83. 한글 도메인: 총판나라.net.
U074,프로그램 사이트 목록,https://toto-tp.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 84.
U075,프로그램 사이트 목록,https://thankyouboy1.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 86.
U076,프로그램 사이트 목록,https://togt-2.com,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 87.
U077,프로그램 사이트 목록,https://www.ok-fam.org/,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 88.
U078,프로그램 사이트 목록,http://allscore.co.kr,판독,00:04.300,4.3,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0130.png,화면 목록 No. 89.
U079,프로그램 사이트 목록,https://xn--1-277es35b7vg8jg4lc.com,문자 재확인 필요,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 90. 유력 판독값. 끝의 4lc에서 l이 매우 얇음. 이 후보의 IDNA 해석은 카지노스쿨1이며 화면 이름과 맞지만 4c 판독 가능성을 영상만으로 완전히 배제하지 못함.
U080,프로그램 사이트 목록,https://totozz.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 91.
U081,프로그램 사이트 목록,https://tobia.kr,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 94.
U082,프로그램 사이트 목록,http://spomama1.net,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 95.
U083,프로그램 사이트 목록,https://www.todosa.net,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 96.
U084,프로그램 사이트 목록,https://yasilhouses.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 97.
U085,프로그램 사이트 목록,http://homan22.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 98.
U086,프로그램 사이트 목록,https://to-gura.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 99.
U087,프로그램 사이트 목록,http://www.mt-talk01.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 100.
U088,프로그램 사이트 목록,https://mt-eosa.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 101.
U089,프로그램 사이트 목록,https://www.tobosal.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 102.
U090,프로그램 사이트 목록,http://jobtoto1.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 103.
U091,프로그램 사이트 목록,https://ggongeya.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 104.
U092,프로그램 사이트 목록,http://dva11.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 105.
U093,프로그램 사이트 목록,https://mt-zero1.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 106.
U094,프로그램 사이트 목록,https://xn--9t4b17e84la478b.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 107. 한글 도메인: 토토하우스.com.
U095,프로그램 사이트 목록,https://mcut.co.kr,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 108.
U096,프로그램 사이트 목록,https://dobakkkun.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 109.
U097,프로그램 사이트 목록,https://mt-report.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 111.
U098,프로그램 사이트 목록,https://www.totobook1.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 113.
U099,프로그램 사이트 목록,https://xn--vk1b187auji.com,문자 재확인 필요,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 114. 유력 판독값. 끝의 i가 흐림. 이 후보의 IDNA 해석은 토와대이며 화면 이름과 맞음. i를 빼면 유효한 Punycode로 해독되지 않지만 영상의 원문 오기 가능성도 남김.
U100,프로그램 사이트 목록,https://yaya25.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 116.
U101,프로그램 사이트 목록,https://bouncetoto.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 120.
U102,프로그램 사이트 목록,https://totocider.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 121.
U103,프로그램 사이트 목록,https://xn--365-n07mq32b.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 122. 한글 도메인: 슬롯365.com.
U104,프로그램 사이트 목록,http://safe-to1.com,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 126.
U105,프로그램 사이트 목록,http://totogram.net,판독,00:04.200,4.2,https://www.youtube.com/watch?v=PQgA-d87kro&t=4s,dense-start/dense-0127.png,화면 목록 No. 170.
U106,프로그램 사이트 목록,https://onbaduki.com,판독,00:03.833,3.833,https://www.youtube.com/watch?v=PQgA-d87kro&t=3s,dense-start/dense-0116.png,화면 목록 No. 171.
U107,프로그램 사이트 목록,https://toto-town.com,판독,00:03.833,3.833,https://www.youtube.com/watch?v=PQgA-d87kro&t=3s,dense-start/dense-0116.png,화면 목록 No. 177.
U108,프로그램 사이트 목록,http://mt1366.com,판독,00:03.167,3.167,https://www.youtube.com/watch?v=PQgA-d87kro&t=3s,dense-start/dense-0096.png,화면 목록 No. 209.
U109,프로그램 사이트 목록,https://toto-naver.com,판독,00:03.167,3.167,https://www.youtube.com/watch?v=PQgA-d87kro&t=3s,dense-start/dense-0096.png,화면 목록 No. 228.
U110,프로그램 사이트 목록,https://www.scoretvs.com,판독,00:02.167,2.167,https://www.youtube.com/watch?v=PQgA-d87kro&t=2s,dense-start/dense-0066.png,화면 목록 No. 416.
U111,프로그램 사이트 목록,https://mtmoney.net,판독,05:00,300.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=300s,frames/frame-0301.png,화면 목록 No. 3(정렬 후).
U112,프로그램 사이트 목록,http://www.mt-hd.org,판독,05:00,300.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=300s,frames/frame-0301.png,화면 목록 No. 4(정렬 후).
U113,프로그램 사이트 목록,https://mt-city.com,판독,05:00,300.0,https://www.youtube.com/watch?v=PQgA-d87kro&t=300s,frames/frame-0301.png,화면 목록 No. 28(정렬 후).
U114,공급자·본문,http://ttsoft.kr,판독,02:04,124,https://www.youtube.com/watch?v=PQgA-d87kro&t=124s,frames/frame-0125.png,구매 및 다운로드 안내. 후반의 TTSOFT.KR 표기도 같은 도메인으로 통합.
U115,공급자·본문,https://youtu.be/ObFTmXYir0w,판독,00:44,44,https://www.youtube.com/watch?v=PQgA-d87kro&t=44s,frames/frame-0045.png,본문에 세 번 반복. YouTube 공개 oEmbed 응답에서도 TT SOFT (TTSOFT)의 6월 30일 시연 영상으로 확인. 첫 글자는 대문자 O.
U116,공급자·본문,https://youtu.be/-7l2hPApjP8,문자 재확인 필요,02:05,125,https://www.youtube.com/watch?v=PQgA-d87kro&t=125s,frames/frame-0126.png; frames/frame-0244.png,"유력 판독값. -7 다음 문자가 소문자 l, 대문자 I, 숫자 1 중 무엇인지 확정하지 못함. 세 후보 모두 YouTube oEmbed에서 404를 반환했으므로 이를 판독 근거로 삼지 않음."
U117,스킴 없는 도메인,po-up20.com,판독,00:37,37,https://www.youtube.com/watch?v=PQgA-d87kro&t=37s,frames/frame-0038.png,글 작성 화면 입력란. http 또는 https를 임의로 추가하지 않음.
U118,스킴 없는 도메인,vip-gain.com,판독,03:57,237,https://www.youtube.com/watch?v=PQgA-d87kro&t=237s,frames/frame-0238.png,게인 페이지 공지의 주소 안내. http 또는 https는 화면에 없음.
U119,스킴 없는 도메인,1-conn.com,판독,03:57,237,https://www.youtube.com/watch?v=PQgA-d87kro&t=237s,frames/frame-0238.png,인기글 1번 제목에 표시. http 또는 https는 화면에 없음.
U120,스킴 없는 도메인,pk1004.com,판독,03:57,237,https://www.youtube.com/watch?v=PQgA-d87kro&t=237s,frames/frame-0238.png,인기글 3번 제목에 표시. 앞의 목록 번호 3은 도메인에 포함되지 않음. http 또는 https는 화면에 없음.
U121,스킴 없는 도메인,mvp-t2.com,판독,03:57,237,https://www.youtube.com/watch?v=PQgA-d87kro&t=237s,frames/frame-0238.png,인기글 4번 제목에 표시. http 또는 https는 화면에 없음.
U122,개별 페이지,http://toto365.site/bbs/board.php?bo_table=g02&wr_id=1019593,판독,01:58,118,https://www.youtube.com/watch?v=PQgA-d87kro&t=118s,frames/frame-0119.png,로그 및 브라우저 주소창.
U123,개별 페이지,https://xn--365-233mv64a.com/bbs/board.php?bo_table=gallery&wr_id=103951,판독,02:36,156,https://www.youtube.com/watch?v=PQgA-d87kro&t=156s,frames/frame-0157.png,붙여넣은 주소. 주소창의 https://도박365.com/bbs/board.php?bo_table=gallery&wr_id=103951 표기와 통합.
U124,개별 페이지,https://totonam1.com/bbs/board.php?bo_table=free3&wr_id=554262,판독,03:12,192,https://www.youtube.com/watch?v=PQgA-d87kro&t=192s,frames/frame-0193.png,붙여넣은 주소 및 주소창.
U125,개별 페이지,http://xn--o79ao42c.com/bbs/board.php?bo_table=1&wr_id=666120,판독,03:53,233,https://www.youtube.com/watch?v=PQgA-d87kro&t=233s,frames/frame-0234.png,붙여넣은 주소. 주소창의 게인.com/bbs/board.php?bo_table=1&wr_id=666120 표기와 통합.
U126,개별 페이지,게인.com/bbs/link.php?bo_table=1&wr_id=666120&no=1,판독,04:00,240,https://www.youtube.com/watch?v=PQgA-d87kro&t=240s,frames/frame-0241.png,주소창에서 스킴 없이 표시. http/https는 보충하지 않음.
U127,잘린 URL,https://도박365.com/bbs/login.php?wr_id=103951&url=https%3A%2F%2Fxn--365-233mv64a.com%2Fbbs%2Fboar...,끝부분 잘림,02:39,159,https://www.youtube.com/watch?v=PQgA-d87kro&t=159s,frames/frame-0160.png,화면에 보이는 부분까지만 전사. 줄임표 이후의 쿼리나 경로를 추정하지 않음.
U128,기타 링크 표기,http://파워업,화면 표기,03:57,237,https://www.youtube.com/watch?v=PQgA-d87kro&t=237s,frames/frame-0238.png,"게시글 첨부 링크에 보이는 원문. 공개 도메인인지, 잘못 입력한 링크인지 확인되지 않아 일반 사이트 주소로 집계하지 않음."
